Cell Index,UMAP X,UMAP Y,"Cell type label (HeLa, 0; NIH3T3, 1)",C10H14N5O7P - AMP,C10H17N3O6S - Glutathione,C11H11ClN2O2 - C11H11ClN2O2,C16H30O2 - 4 possible acid,C18H13NO4 - C18H13NO4,C18H32O2 - Linoleic acid,C18H34O2 - Oleic acid,C18H36O2 - 3 possible FA,C19H37O6P - C19H37O6P,C19H37O7P - C19H37O7P,C19H39O7P - LPA(16:0),C20H30O2 - EPA,C20H32O2 - Arachidonic,C20H34O2 - ETrE,C21H37O6P - CPA(18:2),C21H39O6P - CPA(18:1),C21H39O7P - LPA(18:2),C21H41O6P - C21H41O6P,C21H41O7P - LPA(18:1)/DHAP(18:0),C21H43O7P - LPA(18:0),C21H44NO6P - C21H44NO6P,C21H44NO7P - LPE(16:0),C22H30N2O5 - C22H28N2O5,C22H32O2 - DHA,C22H34O2 - DPA,C23H43O7P - C23H43O7P,C23H46NO7P - LPE(18:1),C23H48NO7P - LPE(18:0),C25H44NO7P - LPE(20:4),C25H50NO7P - LPE(20:1),C27H44NO7P - C27H44NO7P,C27H46NO7P - C27H46NO7P,C27H48NO7P - C27H48NO7P,C27H51O12P - PI(18:1),C27H53O12P - PI(18:0),C29H49O12P - PI(20:4),C30H39N3O7 - C30H39N3O7,C34H68NO6P - C34H68NO6P,C35H67O8P - PA(32:1),C35H69O8P - C35H69O8P,C36H69O8P - PA(33:1),C37H69O8P - PA(34:2),C37H71O8P - PA(34:1),C37H74NO8P - PE(32:0),C38H71O8P - C38H71O8P,C38H73O8P - PA(35:1),C39H69O8P - PA(36:4),C39H71O8P - PA(36:3),C39H73O8P - PA(36:2),C39H74NO8P - PE(34:2),C39H75O8P - C39H75O8P,C39H76NO8P - PE(34:1),C40H76NO10P - PS(34:1),C40H77O10P - PG(34:1),C40H78NO8P - PC(32:1),C41H71O8P - PA(38:4)(2-),C41H73O8P - PA(38:4),C41H74NO7P - C41H74NO7P,C41H74NO8P - PE(36:4),C41H75O8P - C41H75O8P,C41H78NO8P - PE(36:2),C41H80NO8P - PE(36:1),C42H80NO10P - PS(36:1),C42H82NO6P - CerP(d18:1/24:0),C43H73O8P - PA(40:6),C43H75O8P - PA(40:4),C43H76NO7P - PE(38:5),C43H76NO8P - PE(38:5),C43H78NO7P - C43H78NO7P,C43H78NO8P - PE(38:4),C43H79O13P - PI(34:2),C43H81O13P - PI(34:1),C43H82NO8P - PE(38:2),C44H78NO10P - PS(38:4),C44H84NO6P - C44H84NO6P,C45H78NO8P - PE(40:6),C45H79O13P - PI(36:4),C45H80NO8P - PE(40:5),C45H81O13P - PI(36:3),C45H82NO8P - PE(40:4),C47H81O13P - PI(38:5),C47H85O13P - PI(38:3),C5H14NO6P - Glycerylphosphorylethanolamine,C6H11O8P - Inositol cyclic phosphate,C6H13O7P - Mevalonic acid-5P,C6H13O9P - Hexose-phosphate,C6H14NO7P - C6H14NO7P,C9H19O11P - C9H19O11P
10,9.648492,9.908938,1,0,0,9.72203350067138,5.48916482925415,0,5.37338256835937,7.05670833587646,6.51441717147827,6.90642547607421,4.08770990371704,5.40001916885376,4.0099868774414,5.9077181816101,0,0,6.6470398902893,0,6.71879339218139,6.12643194198608,5.64419317245483,0,4.86107063293457,0,4.77425670623779,4.67781114578247,0,5.75942039489746,6.30021429061889,5.86933374404907,0,0,0,0,0,6.34555912017822,0,0,5.44385910034179,5.56630611419677,0,0,5.6239104270935,6.01402378082275,4.86653804779052,0,0,0,0,5.99906349182128,0,4.3730411529541,5.82967948913574,0,4.61781740188598,0,4.35979270935058,0,0,0,0,6.0420708656311,6.20427989959716,0,0,0,4.35760116577148,0,5.84011077880859,0,6.11058044433593,0,6.06216096878051,0,0,0,0,0,4.2611403465271,0,4.60045099258422,0,0,6.02710103988647,7.98358726501464,5.76030731201171,7.11826419830322,5.63609075546264,5.41224288940429
11,1.5279963,4.043211,0,5.89524984359741,3.86539649963378,9.23012733459472,5.90720176696777,0,0,6.54158067703247,6.64281511306762,6.75355100631713,4.04647016525268,5.6225209236145,4.9770655632019,6.7474136352539,3.74120664596557,5.38016700744628,6.49706506729126,3.84199118614196,6.72485589981079,5.49443864822387,5.13947010040283,4.25456523895263,0,0,4.96493339538574,5.10608863830566,5.07882022857666,5.61978340148925,6.08874893188476,6.13925170898437,5.62243843078613,4.97895002365112,4.9156174659729,4.91207408905029,5.27101945877075,6.57078075408935,5.2838544845581,4.27150011062622,5.50022935867309,5.71686506271362,5.21262836456298,4.25960397720336,4.97871208190918,6.70672178268432,3.96015191078186,3.93489408493042,5.42003536224365,4.43625450134277,5.45131397247314,6.54656076431274,0,5.43926286697387,5.73418426513671,3.83233165740966,5.47749042510986,4.34784507751464,5.10566806793212,4.21106815338134,4.11509132385253,0,5.5457592010498,5.85511207580566,6.7220435142517,5.61557102203369,4.41688442230224,5.05665159225463,4.11365890502929,5.06282329559326,5.40695285797119,5.21833944320678,6.31217861175537,4.27503776550293,6.63146352767944,4.24379825592041,0,4.7792329788208,5.1061692237854,5.56551790237426,4.44275999069213,5.29375076293945,3.76518368721008,0,0,5.80863523483276,8.1154088973999,4.0099287033081,7.39077234268188,4.90010261535644,5.08921480178833
12,11.355311,8.630772,0,0,0,9.68573570251464,5.68621015548706,0,4.43163585662841,6.84967184066772,7.10913181304931,7.46469116210937,4.63297319412231,5.87154579162597,4.43182802200317,6.16283845901489,4.31343841552734,0,6.90807628631591,0,7.11941385269165,5.75008583068847,5.93639135360717,0,0,0,5.09748315811157,4.8579077720642,0,4.47616529464721,6.47221660614013,4.76168203353881,4.76847219467163,0,0,0,0,5.96207475662231,4.67184209823608,0,6.05235338211059,5.55813837051391,6.07057905197143,0,0,6.281982421875,4.98447370529174,0,4.79843091964721,0,4.48845672607421,5.76746225357055,0,5.00423955917358,5.66497325897216,0,0,0,4.72060298919677,0,0,4.43678760528564,0,4.85286998748779,6.57458209991455,0,0,0,0,0,5.52210283279418,0,6.21505737304687,0,0,4.87328100204467,0,0,4.70235109329223,0,4.54896831512451,0,0,0,5.91196155548095,6.20000171661376,7.5342116355896,5.59286642074585,7.02470588684082,4.47630739212036,0
13,-2.2365477,0.96180207,0,4.16667509078979,0,9.36340904235839,5.62097263336181,0,4.61925745010376,7.07187461853027,6.63929033279418,6.7659740447998,3.94389986991882,5.07818508148193,4.20679378509521,6.51558589935302,5.09125471115112,4.76774597167968,6.79266166687011,4.08514785766601,6.99916934967041,5.32944297790527,5.61788368225097,4.80156087875366,3.79502487182617,3.53503227233886,5.34936618804931,5.11750698089599,4.20901823043823,5.11976671218872,5.99856233596801,4.98691749572753,3.9401581287384,4.32055854797363,2.89287328720092,0,5.35070657730102,6.41106700897216,4.75093221664428,4.73756122589111,5.83963584899902,5.55973625183105,5.24089670181274,4.43944501876831,5.58313179016113,6.46464776992797,4.32171630859375,4.29405403137207,4.49607610702514,0,4.91241645812988,6.24684143066406,4.09464025497436,5.32542419433593,6.08478927612304,3.59130549430847,5.22210550308227,3.76862907409667,4.58022689819335,4.49212217330932,4.75035524368286,3.96167349815368,4.82550525665283,5.7065839767456,6.49062919616699,5.06076955795288,3.45663976669311,4.40687465667724,3.78603649139404,4.97049617767334,5.12912654876709,4.15864324569702,6.11499786376953,3.88513994216918,4.72408437728881,4.81560516357421,3.66334009170532,3.48444414138793,5.28168487548828,5.27423286437988,4.9560866355896,3.82077169418334,4.48237991333007,7.146812915802,6.20990514755249,5.60037326812744,7.98489236831665,5.2741675376892,7.11021184921264,4.97190284729003,5.63283967971801
14,-0.99124396,1.006901,0,5.56106901168823,0,9.34077262878418,5.7556300163269,0,4.36100435256958,6.95740509033203,6.86939144134521,6.77692317962646,4.05983543395996,4.29030656814575,5.24712228775024,6.46124839782714,3.8284261226654,4.15766286849975,6.6129355430603,0,6.87657976150512,5.36916399002075,5.64577627182006,4.92675638198852,4.90141010284423,3.700856924057,5.16545677185058,4.95121669769287,4.89433574676513,5.44194507598876,5.97844171524047,5.2245774269104,4.19150495529174,0,4.86274576187133,4.32082796096801,4.91901111602783,6.23171710968017,3.96713018417358,3.98315024375915,5.63343286514282,5.36399698257446,5.48524093627929,0,5.94147443771362,6.51077461242675,4.98041629791259,0,5.12282514572143,0,4.35229921340942,6.43315267562866,0,5.60637331008911,5.91931867599487,0,5.23826837539672,3.63495731353759,5.12198686599731,5.21483850479126,5.1068115234375,4.94364881515502,4.96934795379638,5.4433364868164,6.88120126724243,5.62300205230712,4.19508504867553,0,4.83340311050415,5.3645486831665,5.62161874771118,4.16339921951293,6.3193187713623,3.88098359107971,5.37005710601806,4.97359132766723,3.97537684440612,0,4.94780826568603,0,5.18601179122924,4.34899187088012,4.3398323059082,6.96001815795898,0,6.19909477233886,7.8995246887207,4.16595363616943,7.35425806045532,5.17753219604492,5.45602226257324
15,17.158037,8.687941,0,0,0,9.80516242980957,6.15997982025146,0,3.6841332912445,6.73194694519043,7.01311016082763,7.3727011680603,0,5.38310718536376,0,5.94347524642944,0,0,6.7413740158081,0,6.86687469482421,5.97586154937744,5.94984340667724,0,0,0,5.22041845321655,0,0,0,6.18219804763793,0,4.17326354980468,0,0,0,4.04945993423461,6.49828433990478,0,0,6.20644855499267,0,5.63405704498291,3.85917520523071,4.09831571578979,6.47809553146362,4.95730304718017,0,3.9685263633728,0,0,5.70348787307739,0,4.05192852020263,5.6996726989746,0,0,0,0,3.8801474571228,0,0,3.79975080490112,4.44852113723754,5.68624067306518,3.88401532173156,0,0,0,0,4.04950284957885,0,5.06656408309936,0,0,0,0,0,0,0,0,0,0,5.16580486297607,5.25997829437255,5.8588843345642,7.98412704467773,5.9602346420288,6.90210151672363,4.98945331573486,4.87156629562377
16,-1.8380247,4.2793617,1,0,0,9.29680061340332,5.28807830810546,0,5.04569768905639,6.93116426467895,6.58114576339721,6.58253479003906,4.11783552169799,4.98916053771972,4.09083366394043,6.56542587280273,3.80257678031921,4.74873685836792,6.70383405685424,3.65912175178527,6.88577508926391,5.86553907394409,4.9392499923706,4.88297843933105,0,4.02732563018798,5.17730379104614,3.5980327129364,4.71745443344116,5.42246055603027,6.25015449523925,5.63069772720336,4.20521259307861,4.08847999572753,0,3.86144161224365,4.98862361907959,6.65960073471069,0,0,5.20723819732666,5.51709413528442,4.61219596862793,0,5.69534397125244,6.08165836334228,3.69253802299499,3.91214394569396,4.88797760009765,0,4.80985498428344,6.49194955825805,4.46308326721191,5.24611473083496,6.01075410842895,0,5.54891014099121,4.77976751327514,4.99120807647705,5.24047946929931,4.92102336883544,4.01874256134033,4.70855188369751,5.89350461959838,6.74719095230102,5.38969373703002,5.31919813156127,3.46657443046569,3.43714761734008,5.3657522201538,5.31873893737793,5.12578296661376,6.34081602096557,4.9581503868103,6.64068222045898,5.4146499633789,4.92179775238037,4.00281333923339,4.85402393341064,4.83242511749267,4.11642599105835,4.03078508377075,4.73605298995971,5.60329961776733,0,6.187509059906,8.2676191329956,5.5408935546875,7.20893812179565,5.75250673294067,5.53271102905273
17,7.021839,5.3355384,1,0,0,9.56460285186767,5.90348958969116,0,4.9118971824646,7.03277349472045,6.50028562545776,7.22986936569213,4.58413982391357,4.84908103942871,0,6.7787013053894,0,4.19291305541992,6.45108222961425,0,6.70974683761596,5.84859895706176,4.88044691085815,4.49719190597534,0,0,5.7044677734375,4.94463491439819,0,5.64983987808227,6.03488636016845,5.61862850189209,4.45614528656005,0,0,0,0,6.07271766662597,4.77079677581787,4.54381465911865,4.67306423187255,4.86769485473632,4.88949537277221,0,5.34590148925781,6.1528992652893,4.88891506195068,0,5.51807308197021,0,0,5.98662948608398,0,5.47004032135009,6.07135009765625,0,0,0,4.65160751342773,4.8827576637268,5.46763849258422,0,4.48175907135009,5.83151674270629,6.80955123901367,0,0,0,0,4.3228268623352,5.37021255493164,0,6.47489786148071,0,6.33017873764038,5.72265243530273,0,0,0,4.62671756744384,4.36327219009399,0,0,6.19773006439209,4.88599348068237,6.35729503631591,7.91075754165649,3.99140238761901,7.18309688568115,5.62826776504516,4.79237699508667
18,11.966049,8.441133,0,0,0,9.70786571502685,5.8292531967163,0,0,6.74496984481811,6.90454673767089,7.04110050201416,0,5.91689109802246,0,6.45444965362548,0,0,6.90802812576293,0,6.63506364822387,5.93046236038208,5.99080371856689,0,5.01608896255493,0,0,4.67986917495727,0,4.79111671447753,6.21099615097045,4.88876152038574,0,0,0,0,0,5.92426109313964,0,4.65686416625976,5.11508178710937,5.96925544738769,4.98588037490844,0,5.22082757949829,6.63210773468017,5.70402240753173,0,4.59618997573852,0,5.11963558197021,5.93903732299804,0,4.60377407073974,5.756920337677,0,0,0,0,4.44119644165039,4.8683762550354,0,0,5.83258533477783,6.8764591217041,0,0,0,0,0,4.9402117729187,0,5.6846580505371,0,0,0,0,0,0,0,0,0,0,6.88062477111816,0,6.23158836364746,7.59945344924926,5.86849784851074,7.27390909194946,4.69771575927734,4.51579475402832
19,0.5097939,3.6621532,1,5.59204196929931,0,8.87373924255371,5.5849266052246,0,4.67963123321533,6.99315214157104,6.9365587234497,6.85383081436157,4.32804775238037,5.55500078201293,4.67103481292724,6.57095956802368,4.13968563079834,4.4962511062622,6.81258296966552,4.30815315246582,7.0542197227478,5.94969224929809,5.40805196762085,4.30286502838134,5.15650463104248,0,5.29911470413208,0,4.31490802764892,5.786141872406,6.36384105682373,5.97974395751953,5.59492349624633,4.35671806335449,5.24295091629028,5.31015968322753,5.88497734069824,6.07284927368164,4.18944549560546,5.29646921157836,5.76360988616943,5.4338002204895,5.54531192779541,4.21733856201171,5.4706392288208,6.53158903121948,5.57483482360839,0,4.33350706100463,4.66701650619506,5.16743183135986,6.27749013900756,4.62611246109008,5.88080787658691,6.18882703781127,4.69150972366333,5.76160097122192,0,5.29586029052734,5.07034683227539,4.58793354034423,5.16799879074096,4.15564775466918,6.25263166427612,6.80332279205322,5.25218963623046,5.4113426208496,0,4.5725040435791,5.58711338043212,5.40063858032226,5.36505222320556,6.73625564575195,4.3696813583374,6.40467023849487,5.25080394744873,5.31366777420043,0,4.42232990264892,4.19095849990844,4.08043193817138,4.33588027954101,4.46680164337158,6.38631677627563,0,6.5312533378601,8.03016281127929,5.44367408752441,7.43898057937622,5.5549669265747,5.61739110946655
20,14.342121,12.284327,1,4.24392795562744,0,10.0155611038208,5.90534830093383,0,0,6.33046817779541,6.64745950698852,7.25444984436035,0,4.90970754623413,0,5.67319679260253,0,0,6.34366369247436,0,6.47973251342773,4.29987239837646,5.3983244895935,0,4.39253091812133,0,0,4.87362670898437,0,4.62789106369018,5.7116675376892,4.67660474777221,0,0,4.31337165832519,0,0,6.0357027053833,0,0,4.24592638015747,5.33370733261108,5.55602836608886,0,0,6.00966167449951,5.4129843711853,0,0,0,0,0,0,4.66928958892822,5.83936166763305,0,0,0,0,0,0,0,0,0,5.78260612487793,0,0,0,0,0,0,0,5.56328535079956,0,5.29696607589721,0,0,0,0,0,0,0,0,0,0,6.1028184890747,7.65258026123046,4.86886596679687,6.88365793228149,5.99175357818603,4.28356409072876
21,0.6064476,1.3259487,0,4.41065168380737,0,9.24344539642334,6.02476453781127,0,4.75839138031005,6.97525262832641,6.93594932556152,7.30881595611572,4.26691007614135,5.71334028244018,5.31030750274658,6.73215436935424,5.43501758575439,4.40718460083007,6.84564018249511,0,7.02657461166381,5.43255615234375,5.91944503784179,4.74408340454101,4.60498619079589,0,4.75766801834106,4.71751642227172,0,5.50492477416992,6.59754371643066,5.32204961776733,4.20670080184936,4.69252014160156,0,0,4.06245374679565,6.43696928024292,5.29939079284668,0,5.70729732513427,5.7477216720581,6.1017050743103,4.1437759399414,5.85023593902587,6.55712938308715,5.3937439918518,4.57353401184082,0,4.17763566970825,0,6.33207273483276,0,5.38723278045654,5.95629978179931,0,0,5.41170644760131,4.63828611373901,5.31651973724365,4.61418151855468,4.55449390411376,4.48585319519043,5.82733106613159,6.83021402359008,4.24990034103393,0,4.14070653915405,0,4.51171064376831,4.71061515808105,4.69015312194824,6.50025510787963,0,0,5.53978395462036,0,0,5.53445196151733,0,4.58010864257812,0,4.32949638366699,0,6.32347440719604,6.54855298995971,7.90968418121337,5.46703004837036,7.25171327590942,5.44456434249877,5.31942415237426
22,3.4837155,6.757788,1,0,0,9.62922096252441,6.17058277130126,0,4.34639406204223,7.19506931304931,6.6573166847229,7.08673286437988,4.11902284622192,4.5256323814392,4.39560270309448,6.66416072845459,0,4.4035415649414,6.52523136138916,0,6.89559698104858,5.65997886657714,4.17421960830688,0,4.61770820617675,0,5.15934753417968,4.42302083969116,0,5.49762058258056,6.06575202941894,5.79832792282104,5.4396743774414,0,4.62751007080078,0,5.12790727615356,6.05583095550537,3.90442395210266,0,5.2036805152893,5.23707866668701,0,0,0,6.03714895248413,5.12258863449096,0,5.29157018661499,0,4.34879159927368,5.70745754241943,0,5.5426926612854,6.01964473724365,0,5.50228548049926,0,0,0,5.18218183517456,4.05704641342163,0,5.67197084426879,6.58021402359008,4.11199378967285,0,0,0,4.09058475494384,4.28621339797973,0,5.82238721847534,5.16150760650634,6.10142707824707,4.58136129379272,0,0,0,4.45723247528076,0,0,4.04828643798828,6.10495662689209,0,6.2239122390747,8.04506587982177,4.58212852478027,6.97174882888793,5.19215011596679,5.47777366638183
23,10.228274,10.811645,1,0,0,9.65664100646972,6.05263471603393,0,4.41577959060668,6.76571416854858,7.1371169090271,7.30189323425293,4.73650550842285,4.79841566085815,0,6.28414487838745,4.39389753341674,0,6.54386329650878,0,6.77479267120361,5.93843936920166,5.87999773025512,0,0,0,4.78731822967529,0,0,5.12895154953002,6.44163703918457,5.07958173751831,0,0,0,4.70787572860717,0,6.00817489624023,0,0,0,5.78136157989501,6.01840019226074,0,0,6.34836626052856,5.67786836624145,0,0,0,0,5.73760271072387,0,0,6.181161403656,0,0,0,0,0,0,0,0,6.35190057754516,6.43117046356201,4.46084880828857,0,0,0,4.69222974777221,0,0,5.69225692749023,0,5.73727464675903,4.64524745941162,0,0,0,0,0,0,0,4.52597141265869,0,6.50308942794799,8.05402469635009,5.82821798324585,7.13223505020141,6.00413656234741,5.8887596130371
24,13.043299,13.578677,1,0,0,9.83308315277099,5.74343729019165,0,0,6.61350774765014,7.23483276367187,7.29564666748046,0,6.09513235092163,0,6.44216012954711,0,0,6.6344084739685,0,6.87470817565918,5.71303415298461,4.68062543869018,0,4.86904430389404,0,5.04794883728027,0,0,0,6.28048467636108,4.70085954666137,0,0,0,0,0,6.02051067352294,0,0,0,5.67662858963012,4.73275279998779,0,5.48367071151733,5.00423431396484,5.60799598693847,0,0,0,0,6.00449752807617,0,0,5.96112203598022,0,4.51832866668701,0,0,0,0,0,0,4.72312927246093,5.89864778518676,0,4.96951580047607,0,0,0,4.96127033233642,0,5.68429040908813,0,5.48779916763305,4.68525457382202,0,0,0,0,4.71458578109741,0,0,0,0,6.59311008453369,7.64824438095092,4.29300785064697,7.02957105636596,5.04707479476928,6.18027400970459
25,16.018377,8.265013,0,0,0,9.75112628936767,5.99458217620849,0,4.19392824172973,6.86358451843261,6.96070003509521,7.32665157318115,3.3788468837738,5.92302751541137,4.150155544281,6.35664701461792,4.00930070877075,0,6.65453481674194,4.15592670440673,6.95223522186279,5.24764442443847,5.59959173202514,0,3.09927344322204,0,5.20950174331665,3.81115007400512,3.80615592002868,5.15786170959472,6.06322050094604,0,0,3.24974584579467,4.43681240081787,0,4.27138710021972,5.9675612449646,3.28343796730041,0,5.9215121269226,5.59095811843872,5.32707643508911,3.89307308197021,4.83178567886352,6.62784099578857,4.59694766998291,0,4.50170278549194,0,0,5.96433115005493,0,4.52958440780639,5.94779253005981,0,0,0,0,3.71945810317993,0,4.26923465728759,0,5.61842441558837,6.14013528823852,3.44776916503906,3.84320664405822,0,0,3.178391456604,0,0,5.92300844192504,0,0,0,3.31026649475097,0,4.84107494354248,0,4.11392068862915,0,0,0,4.35451889038085,6.68864154815673,7.78275346755981,5.1210970878601,6.69201707839965,5.62415742874145,5.5222520828247
26,5.64122,2.6080887,0,0,0,8.83360004425048,6.08422470092773,0,4.49046945571899,6.90244007110595,7.11465406417846,7.09225749969482,0,5.60213422775268,4.4292721748352,7.04967355728149,4.65867900848388,0,6.54560470581054,0,7.28448486328125,5.99474620819091,5.84402656555175,4.73403882980346,0,0,4.77673387527465,0,4.47272872924804,4.68635368347168,6.32885599136352,6.17665767669677,4.51324701309204,0,0,4.53972864151001,0,6.84693765640258,0,4.68970537185668,6.03685712814331,5.73937463760376,6.06348896026611,4.5457706451416,6.16838455200195,6.7840552330017,5.75733566284179,0,5.53557348251342,0,4.4698576927185,6.29264163970947,0,5.72666454315185,6.14798259735107,0,5.68910217285156,4.7103042602539,4.92277956008911,5.64291954040527,4.61839723587036,0,4.96752500534057,4.63680505752563,6.62108707427978,0,0,0,0,6.10336923599243,5.62472057342529,5.05276012420654,6.6416802406311,0,0,4.54377937316894,0,0,5.57615327835083,4.59111499786376,0,0,0,7.07794618606567,0,6.71659040451049,8.28704166412353,6.04324150085449,7.37969303131103,5.74767255783081,5.70052146911621
27,-0.6432659,5.1596427,1,0,0,9.58399772644043,5.73724603652954,0,3.48652267456054,7.04393529891967,6.88131046295166,6.96263313293457,0,5.13293409347534,0,6.62876796722412,4.17222690582275,4.15937137603759,6.70275402069091,0,6.96457481384277,5.21504020690918,5.4065990447998,4.09056520462036,4.25945425033569,0,5.0886058807373,3.91073107719421,3.87734794616699,4.29564094543457,5.75981426239013,5.16711568832397,4.31680107116699,3.88849210739135,0,0,5.1177339553833,6.22011804580688,3.70596194267272,3.96637344360351,5.10179471969604,5.09708929061889,5.45141649246215,0,4.77461528778076,6.1502776145935,5.11411714553833,3.66462302207946,5.12864923477172,0,0,5.93503332138061,0,4.99052762985229,5.57617950439453,4.16829061508178,4.86783266067504,3.90085625648498,4.11546993255615,4.89367771148681,3.9228389263153,4.37180519104003,4.85665035247802,6.08982753753662,6.01117849349975,4.0221619606018,4.78222179412841,0,0,4.91968059539794,5.28522634506225,3.86484479904174,6.32824993133544,0,6.11365842819213,0,0,4.024582862854,0,4.30685424804687,0,0,0,6.17442607879638,0,5.82372093200683,8.17519855499267,5.24479913711547,7.254159450531,5.43231010437011,5.66971063613891
28,-1.6450119,2.3327532,1,0,0,9.42848968505859,5.48057603836059,0,5.09772157669067,6.93953418731689,6.63583803176879,6.86968326568603,0,5.11369514465332,4.96838808059692,7.04193210601806,4.95676803588867,4.19049263000488,6.75807809829711,0,6.80397462844848,5.26162958145141,5.46951627731323,3.96540474891662,4.96076297760009,3.95558476448059,5.37956094741821,4.17207431793212,4.04876184463501,5.25474882125854,6.03611803054809,5.20834684371948,5.05433559417724,4.12479782104492,3.89428853988647,4.89698982238769,4.9351634979248,6.3591923713684,0,4.03884363174438,5.25357866287231,5.17853641510009,5.62251806259155,4.60167789459228,5.49193096160888,6.00816297531127,5.0688738822937,0,5.06980371475219,3.91057157516479,4.74640464782714,5.86436748504638,3.81931018829345,4.73745489120483,5.94804239273071,0,4.71408462524414,3.87113571166992,4.10057544708251,5.05316066741943,5.07437467575073,3.49702358245849,4.67355394363403,5.81955337524414,6.17913198471069,3.98210048675537,4.0778579711914,4.13360452651977,4.73655128479003,4.90462779998779,5.52464866638183,4.63092947006225,6.18740940093994,4.05456781387329,6.35463762283325,5.02969026565551,0,3.74438905715942,4.77484655380249,4.80054521560668,4.90675401687622,0,4.99465370178222,0,5.55258846282959,6.08256149291992,8.25138759613037,5.19137477874755,7.10420894622802,5.30704736709594,5.60808372497558
29,13.586902,5.270519,0,0,0,9.43005752563476,6.40383911132812,0,0,7.13700056076049,7.14699077606201,7.00578165054321,0,5.02914190292358,4.53669929504394,6.51479196548461,4.8171043395996,0,6.63447570800781,0,7.11792039871215,4.72724342346191,5.07479333877563,0,0,0,5.13750743865966,4.46258974075317,0,4.92517709732055,5.98711109161376,4.67757940292358,0,5.04130506515502,0,0,0,6.09772014617919,0,0,5.73265266418457,6.26072168350219,6.03101062774658,0,5.08099222183227,6.67493486404418,0,0,0,0,0,5.78914499282836,0,4.63311624526977,6.09586095809936,0,0,0,0,6.08584833145141,0,0,0,5.72884225845336,6.78746652603149,0,0,4.91644191741943,4.71647977828979,6.05374813079834,5.20925760269165,0,6.23900175094604,0,0,4.77156257629394,0,0,5.20093488693237,5.76645326614379,5.05879974365234,0,0,7.32535219192504,6.07506227493286,6.16265630722045,7.84162378311157,4.64639520645141,7.24617958068847,4.50297260284423,5.80618095397949
30,9.876719,4.6451545,0,4.37044620513916,4.42960834503173,9.55609035491943,5.8671851158142,4.42960834503173,0,7.08922386169433,7.02912282943725,7.07694959640502,0,5.7156171798706,4.23911571502685,6.78461980819702,0,0,6.69053411483764,0,6.89859437942504,6.18683910369873,5.42002916336059,0,0,0,5.52806615829467,4.44842958450317,0,0,6.23015785217285,4.68247079849243,0,0,0,0,5.28783082962036,6.06842231750488,0,0,6.5086612701416,5.74318361282348,5.60674953460693,0,5.51890325546264,6.71516895294189,4.69726848602294,0,4.24020147323608,0,4.85511875152587,6.18359327316284,0,4.79019451141357,6.1922435760498,0,0,4.5081672668457,5.31550741195678,0,0,0,0,5.57508420944213,6.57660770416259,0,4.4051513671875,4.66028642654418,4.66994285583496,5.52587699890136,5.46942996978759,4.43882989883422,6.10044002532959,0,0,0,0,0,4.79942846298217,4.7489275932312,0,0,5.32198905944824,6.83594226837158,0,6.08129930496215,7.66942071914672,4.53344917297363,6.87475061416626,5.58444309234619,4.3388352394104
31,0.7322069,8.647656,1,4.33509492874145,0,9.60019016265869,5.4781527519226,0,5.22578716278076,6.82364988327026,6.56353616714477,7.19035482406616,0,4.35333681106567,4.5941457748413,6.49437618255615,0,3.9044964313507,6.51362085342407,4.28129196166992,6.77998781204223,5.83454465866088,4.18592357635498,0,5.53058433532714,0,4.57998514175415,4.23505163192749,0,4.54735040664672,5.96709203720092,5.58196783065795,5.16857051849365,0,4.16234159469604,0,0,6.22632122039794,4.03746747970581,0,4.64069318771362,5.84969854354858,5.59092283248901,4.12875080108642,5.34350872039794,6.35218572616577,5.36298942565918,4.39479303359985,0,0,4.49391078948974,6.30329275131225,0,5.15244388580322,5.88692951202392,4.30910873413085,4.35093927383422,4.11683511734008,4.37296485900878,0,5.92745733261108,0,4.13556146621704,6.1348385810852,6.73846340179443,5.26618814468383,0,0,0,4.33449125289917,4.59606313705444,0,5.85895681381225,0,6.28956747055053,4.46851539611816,0,0,0,0,0,4.1354432106018,0,5.99948692321777,5.53548097610473,6.32305574417114,7.90405368804931,4.65474939346313,6.96917819976806,5.96408653259277,5.32513093948364
